batch_index,metric,area,comp,suff
11,cross_entropy,0.1,0.118479,0.156177
11,auc,0.15,1.0,0.903226
11,accuracy,0.15,0.96875,0.96875
11,cross_entropy,0.15,0.128045,0.146694
12,auc,0.05,1.0,0.988506
12,accuracy,0.05,0.90625,0.90625
12,cross_entropy,0.05,0.191774,0.236952
12,auc,0.075,1.0,1.0
12,accuracy,0.075,0.90625,0.90625
12,cross_entropy,0.075,0.206,0.220289
12,auc,0.1,1.0,1.0
12,accuracy,0.1,0.90625,0.90625
12,cross_entropy,0.1,0.217189,0.208608
12,auc,0.15,0.954023,1.0
12,accuracy,0.15,0.90625,0.90625
12,cross_entropy,0.15,0.238379,0.194073
13,auc,0.05,0.0,0.0
13,accuracy,0.05,1.0,1.0
13,cross_entropy,0.05,0.087965,0.081875
13,auc,0.075,0.0,0.0
13,accuracy,0.075,1.0,1.0
13,cross_entropy,0.075,0.083135,0.0867
13,auc,0.1,0.0,0.0
13,accuracy,0.1,1.0,1.0
13,cross_entropy,0.1,0.079941,0.090801
13,auc,0.15,0.0,0.0
13,accuracy,0.15,1.0,1.0
13,cross_entropy,0.15,0.076418,0.097671
14,auc,0.05,0.0,0.0
14,accuracy,0.05,1.0,1.0
14,cross_entropy,0.05,0.084659,0.084952
14,auc,0.075,0.0,0.0
14,accuracy,0.075,1.0,1.0
14,cross_entropy,0.075,0.081989,0.086004
14,auc,0.1,0.0,0.0
14,accuracy,0.1,1.0,1.0
14,cross_entropy,0.1,0.079311,0.088387
14,auc,0.15,0.0,0.0
14,accuracy,0.15,1.0,1.0
14,cross_entropy,0.15,0.075649,0.092127
15,auc,0.05,0.0,0.0
15,accuracy,0.05,1.0,1.0
15,cross_entropy,0.05,0.094179,0.087405
15,auc,0.075,0.0,0.0
15,accuracy,0.075,1.0,1.0
15,cross_entropy,0.075,0.08879,0.090367
15,auc,0.1,0.0,0.0
15,accuracy,0.1,1.0,1.0
15,cross_entropy,0.1,0.086109,0.092573
15,auc,0.15,0.0,0.0
15,accuracy,0.15,1.0,1.0
15,cross_entropy,0.15,0.079802,0.100137
16,auc,0.05,0.0,0.0
16,accuracy,0.05,1.0,1.0
16,cross_entropy,0.05,0.087581,0.08093
16,auc,0.075,0.0,0.0
16,accuracy,0.075,1.0,1.0
16,cross_entropy,0.075,0.083254,0.084175
16,auc,0.1,0.0,0.0
16,accuracy,0.1,1.0,1.0
16,cross_entropy,0.1,0.081994,0.085672
16,auc,0.15,0.0,0.0
16,accuracy,0.15,1.0,1.0
16,cross_entropy,0.15,0.077947,0.090926
17,auc,0.05,0.0,0.0
17,accuracy,0.05,1.0,1.0
17,cross_entropy,0.05,0.077884,0.084934
17,auc,0.075,0.0,0.0
17,accuracy,0.075,1.0,1.0
17,cross_entropy,0.075,0.074118,0.088092
17,auc,0.1,0.0,0.0
17,accuracy,0.1,1.0,1.0
17,cross_entropy,0.1,0.073642,0.088894
17,auc,0.15,0.0,0.0
17,accuracy,0.15,1.0,1.0
17,cross_entropy,0.15,0.07157,0.091091
18,auc,0.05,1.0,1.0
18,accuracy,0.05,0.96875,0.96875
18,cross_entropy,0.05,0.122974,0.128613
18,auc,0.075,1.0,1.0
18,accuracy,0.075,0.96875,0.96875
18,cross_entropy,0.075,0.125381,0.125712
18,auc,0.1,1.0,1.0
18,accuracy,0.1,0.96875,0.96875
18,cross_entropy,0.1,0.127368,0.126152
18,auc,0.15,0.967742,1.0
18,accuracy,0.15,0.96875,0.96875
18,cross_entropy,0.15,0.133076,0.12534
19,auc,0.05,1.0,1.0
19,accuracy,0.05,0.96875,0.96875
19,cross_entropy,0.05,0.107418,0.121473
19,auc,0.075,1.0,1.0
19,accuracy,0.075,0.96875,0.96875
19,cross_entropy,0.075,0.112935,0.11528
19,auc,0.1,1.0,1.0
19,accuracy,0.1,0.96875,0.96875
19,cross_entropy,0.1,0.117373,0.112441
19,auc,0.15,1.0,1.0
19,accuracy,0.15,0.96875,1.0
19,cross_entropy,0.15,0.126465,0.110018
20,auc,0.05,1.0,1.0
20,accuracy,0.05,0.96875,0.96875
20,cross_entropy,0.05,0.099861,0.12417
20,auc,0.075,1.0,1.0
20,accuracy,0.075,0.96875,0.96875
20,cross_entropy,0.075,0.099433,0.125918
20,auc,0.1,1.0,1.0
20,accuracy,0.1,0.96875,0.96875
20,cross_entropy,0.1,0.101403,0.122966
20,auc,0.15,1.0,1.0
20,accuracy,0.15,0.96875,0.96875
20,cross_entropy,0.15,0.103985,0.119595
21,auc,0.05,1.0,0.935484
21,accuracy,0.05,0.96875,0.96875
21,cross_entropy,0.05,0.124809,0.141846
21,auc,0.075,1.0,1.0
21,accuracy,0.075,0.96875,0.96875
21,cross_entropy,0.075,0.124001,0.137795
21,auc,0.1,1.0,1.0
21,accuracy,0.1,0.96875,0.96875
21,cross_entropy,0.1,0.123565,0.136815
21,auc,0.15,1.0,1.0
21,accuracy,0.15,0.96875,0.96875
21,cross_entropy,0.15,0.124185,0.1356
22,auc,0.05,0.967742,1.0
22,accuracy,0.05,0.96875,0.96875
22,cross_entropy,0.05,0.129454,0.123759
22,auc,0.075,0.967742,1.0
22,accuracy,0.075,0.96875,0.96875
22,cross_entropy,0.075,0.128819,0.118755
22,auc,0.1,0.967742,1.0
22,accuracy,0.1,0.96875,0.96875
22,cross_entropy,0.1,0.132062,0.115725
22,auc,0.15,0.967742,1.0
22,accuracy,0.15,0.96875,1.0
22,cross_entropy,0.15,0.135087,0.114854
23,auc,0.05,0.0,0.0
23,accuracy,0.05,1.0,1.0
23,cross_entropy,0.05,0.083201,0.093851
23,auc,0.075,0.0,0.0
23,accuracy,0.075,1.0,1.0
23,cross_entropy,0.075,0.079292,0.096411
23,auc,0.1,0.0,0.0
23,accuracy,0.1,1.0,1.0
23,cross_entropy,0.1,0.0774,0.098769
23,auc,0.15,0.0,0.0
23,accuracy,0.15,1.0,1.0
23,cross_entropy,0.15,0.073584,0.103812
24,auc,0.05,0.0,0.0
24,accuracy,0.05,1.0,1.0
24,cross_entropy,0.05,0.079205,0.088265
24,auc,0.075,0.0,0.0
24,accuracy,0.075,1.0,1.0
24,cross_entropy,0.075,0.076763,0.090737
24,auc,0.1,0.0,0.0
24,accuracy,0.1,1.0,1.0
24,cross_entropy,0.1,0.074276,0.093033
24,auc,0.15,0.0,0.0
24,accuracy,0.15,1.0,1.0
24,cross_entropy,0.15,0.073603,0.094409
25,auc,0.05,1.0,0.967742
25,accuracy,0.05,0.96875,0.96875
25,cross_entropy,0.05,0.098796,0.139135
25,auc,0.075,1.0,0.967742
25,accuracy,0.075,0.96875,0.96875
25,cross_entropy,0.075,0.101737,0.135111
25,auc,0.1,1.0,0.967742
25,accuracy,0.1,0.96875,0.96875
25,cross_entropy,0.1,0.106049,0.131574
25,auc,0.15,1.0,0.967742
25,accuracy,0.15,0.96875,0.96875
25,cross_entropy,0.15,0.113449,0.125633
26,auc,0.05,0.870968,1.0
26,accuracy,0.05,0.96875,1.0
26,cross_entropy,0.05,0.145207,0.085247
26,auc,0.075,0.83871,1.0
26,accuracy,0.075,0.96875,1.0
26,cross_entropy,0.075,0.146724,0.087978
26,auc,0.1,0.83871,1.0
26,accuracy,0.1,0.96875,1.0
26,cross_entropy,0.1,0.145701,0.088552
26,auc,0.15,0.774194,1.0
26,accuracy,0.15,0.96875,1.0
26,cross_entropy,0.15,0.149283,0.090857
27,auc,0.05,1.0,0.935484
27,accuracy,0.05,0.96875,0.96875
27,cross_entropy,0.05,0.117417,0.149839
27,auc,0.075,1.0,0.967742
27,accuracy,0.075,0.96875,0.96875
27,cross_entropy,0.075,0.113323,0.151858
27,auc,0.1,1.0,0.967742
27,accuracy,0.1,0.96875,0.96875
27,cross_entropy,0.1,0.113344,0.151326
27,auc,0.15,1.0,0.967742
27,accuracy,0.15,0.96875,0.96875
27,cross_entropy,0.15,0.116837,0.148841
28,auc,0.05,0.0,0.0
28,accuracy,0.05,1.0,1.0
28,cross_entropy,0.05,0.075118,0.070587
28,auc,0.075,0.0,0.0
28,accuracy,0.075,1.0,1.0
28,cross_entropy,0.075,0.076702,0.070249
28,auc,0.1,0.0,0.0
28,accuracy,0.1,1.0,1.0
28,cross_entropy,0.1,0.077445,0.071372
28,auc,0.15,0.0,0.0
28,accuracy,0.15,1.0,1.0
28,cross_entropy,0.15,0.076829,0.074384
29,auc,0.05,0.0,0.0
29,accuracy,0.05,1.0,1.0
29,cross_entropy,0.05,0.087687,0.077185
29,auc,0.075,0.0,0.0
29,accuracy,0.075,1.0,1.0
29,cross_entropy,0.075,0.08282,0.080385
29,auc,0.1,0.0,0.0
29,accuracy,0.1,1.0,1.0
29,cross_entropy,0.1,0.079189,0.08204
29,auc,0.15,0.0,0.0
29,accuracy,0.15,1.0,1.0
29,cross_entropy,0.15,0.075571,0.085363
30,auc,0.05,0.0,0.0
30,accuracy,0.05,1.0,1.0
30,cross_entropy,0.05,0.088084,0.089788
30,auc,0.075,0.0,0.0
30,accuracy,0.075,1.0,1.0
30,cross_entropy,0.075,0.085574,0.091833
30,auc,0.1,0.0,0.0
30,accuracy,0.1,1.0,1.0
30,cross_entropy,0.1,0.081999,0.096252
30,auc,0.15,0.0,0.0
30,accuracy,0.15,1.0,1.0
30,cross_entropy,0.15,0.078365,0.1005
31,auc,0.05,0.0,0.0
31,accuracy,0.05,1.0,1.0
31,cross_entropy,0.05,0.081249,0.084418
31,auc,0.075,0.0,0.0
31,accuracy,0.075,1.0,1.0
31,cross_entropy,0.075,0.075431,0.086904
31,auc,0.1,0.0,0.0
31,accuracy,0.1,1.0,1.0
31,cross_entropy,0.1,0.072601,0.089538
31,auc,0.15,0.0,0.0
31,accuracy,0.15,1.0,1.0
31,cross_entropy,0.15,0.071385,0.090452
32,auc,0.05,0.0,0.0
32,accuracy,0.05,1.0,1.0
32,cross_entropy,0.05,0.082685,0.091604
32,auc,0.075,0.0,0.0
32,accuracy,0.075,1.0,1.0
32,cross_entropy,0.075,0.080714,0.095378
32,auc,0.1,0.0,0.0
32,accuracy,0.1,1.0,1.0
32,cross_entropy,0.1,0.077243,0.09897
32,auc,0.15,0.0,0.0
32,accuracy,0.15,1.0,1.0
32,cross_entropy,0.15,0.074869,0.101237
33,auc,0.05,0.0,0.0
33,accuracy,0.05,1.0,1.0
33,cross_entropy,0.05,0.082568,0.07498
33,auc,0.075,0.0,0.0
33,accuracy,0.075,1.0,1.0
33,cross_entropy,0.075,0.079708,0.075899
33,auc,0.1,0.0,0.0
33,accuracy,0.1,1.0,1.0
33,cross_entropy,0.1,0.076744,0.077848
33,auc,0.15,0.0,0.0
33,accuracy,0.15,1.0,1.0
33,cross_entropy,0.15,0.073875,0.079749
34,auc,0.05,0.0,0.0
34,accuracy,0.05,1.0,1.0
34,cross_entropy,0.05,0.075451,0.085178
34,auc,0.075,0.0,0.0
34,accuracy,0.075,1.0,1.0
34,cross_entropy,0.075,0.072779,0.088028
34,auc,0.1,0.0,0.0
34,accuracy,0.1,1.0,1.0
34,cross_entropy,0.1,0.072163,0.088467
34,auc,0.15,0.0,0.0
34,accuracy,0.15,1.0,1.0
34,cross_entropy,0.15,0.071256,0.09051
35,auc,0.05,0.0,0.0
35,accuracy,0.05,1.0,1.0
35,cross_entropy,0.05,0.065451,0.073008
35,auc,0.075,0.0,0.0
35,accuracy,0.075,1.0,1.0
35,cross_entropy,0.075,0.064733,0.073187
35,auc,0.1,0.0,0.0
35,accuracy,0.1,1.0,1.0
35,cross_entropy,0.1,0.063196,0.074764
35,auc,0.15,0.0,0.0
35,accuracy,0.15,1.0,1.0
35,cross_entropy,0.15,0.063684,0.074553
36,auc,0.05,1.0,1.0
36,accuracy,0.05,0.96875,0.96875
36,cross_entropy,0.05,0.100559,0.125442
36,auc,0.075,1.0,1.0
36,accuracy,0.075,0.96875,0.96875
36,cross_entropy,0.075,0.10679,0.11782
36,auc,0.1,1.0,1.0
36,accuracy,0.1,0.96875,0.96875
36,cross_entropy,0.1,0.112522,0.111908
36,auc,0.15,1.0,1.0
36,accuracy,0.15,0.96875,0.96875
36,cross_entropy,0.15,0.123167,0.102945
37,auc,0.05,0.0,0.0
37,accuracy,0.05,1.0,1.0
37,cross_entropy,0.05,0.078877,0.070077
37,auc,0.075,0.0,0.0
37,accuracy,0.075,1.0,1.0
37,cross_entropy,0.075,0.07839,0.070344
37,auc,0.1,0.0,0.0
37,accuracy,0.1,1.0,1.0
37,cross_entropy,0.1,0.074569,0.071723
37,auc,0.15,0.0,0.0
37,accuracy,0.15,1.0,1.0
37,cross_entropy,0.15,0.071938,0.073716
38,auc,0.05,0.0,0.0
38,accuracy,0.05,1.0,1.0
38,cross_entropy,0.05,0.09021,0.076582
38,auc,0.075,0.0,0.0
38,accuracy,0.075,1.0,1.0
38,cross_entropy,0.075,0.08632,0.07939
38,auc,0.1,0.0,0.0
38,accuracy,0.1,1.0,1.0
38,cross_entropy,0.1,0.08226,0.08242
38,auc,0.15,0.0,0.0
38,accuracy,0.15,1.0,1.0
38,cross_entropy,0.15,0.077693,0.087449
39,auc,0.05,1.0,1.0
39,accuracy,0.05,0.96875,0.96875
39,cross_entropy,0.05,0.105414,0.126743
39,auc,0.075,1.0,1.0
39,accuracy,0.075,0.96875,0.96875
39,cross_entropy,0.075,0.108466,0.124
39,auc,0.1,1.0,1.0
39,accuracy,0.1,0.96875,0.96875
39,cross_entropy,0.1,0.110666,0.120922
39,auc,0.15,1.0,1.0
39,accuracy,0.15,0.96875,0.96875
39,cross_entropy,0.15,0.115301,0.119184
40,auc,0.05,0.0,0.0
40,accuracy,0.05,1.0,1.0
40,cross_entropy,0.05,0.08131,0.082418
40,auc,0.075,0.0,0.0
40,accuracy,0.075,1.0,1.0
40,cross_entropy,0.075,0.080167,0.082899
40,auc,0.1,0.0,0.0
40,accuracy,0.1,1.0,1.0
40,cross_entropy,0.1,0.079056,0.083873
40,auc,0.15,0.0,0.0
40,accuracy,0.15,1.0,1.0
40,cross_entropy,0.15,0.074788,0.088034
41,auc,0.05,0.0,0.0
41,accuracy,0.05,1.0,1.0
41,cross_entropy,0.05,0.076402,0.081786
41,auc,0.075,0.0,0.0
41,accuracy,0.075,1.0,1.0
41,cross_entropy,0.075,0.074983,0.082958
41,auc,0.1,0.0,0.0
41,accuracy,0.1,1.0,1.0
41,cross_entropy,0.1,0.074057,0.083596
41,auc,0.15,0.0,0.0
41,accuracy,0.15,1.0,1.0
41,cross_entropy,0.15,0.071308,0.086973
42,auc,0.05,0.0,0.0
42,accuracy,0.05,1.0,1.0
42,cross_entropy,0.05,0.088591,0.083517
42,auc,0.075,0.0,0.0
42,accuracy,0.075,1.0,1.0
42,cross_entropy,0.075,0.083843,0.085699
42,auc,0.1,0.0,0.0
42,accuracy,0.1,1.0,1.0
42,cross_entropy,0.1,0.080261,0.088643
42,auc,0.15,0.0,0.0
42,accuracy,0.15,1.0,1.0
42,cross_entropy,0.15,0.077777,0.092026
43,auc,0.05,0.0,0.0
43,accuracy,0.05,1.0,1.0
43,cross_entropy,0.05,0.083556,0.078458
43,auc,0.075,0.0,0.0
43,accuracy,0.075,1.0,1.0
43,cross_entropy,0.075,0.079758,0.081571
43,auc,0.1,0.0,0.0
43,accuracy,0.1,1.0,1.0
43,cross_entropy,0.1,0.078327,0.082753
43,auc,0.15,0.0,0.0
43,accuracy,0.15,1.0,1.0
43,cross_entropy,0.15,0.075622,0.085847
44,auc,0.05,1.0,1.0
44,accuracy,0.05,0.96875,0.96875
44,cross_entropy,0.05,0.122383,0.134755
44,auc,0.075,1.0,1.0
44,accuracy,0.075,0.96875,0.96875
44,cross_entropy,0.075,0.127766,0.126869
44,auc,0.1,1.0,1.0
44,accuracy,0.1,0.96875,0.96875
44,cross_entropy,0.1,0.127988,0.128436
44,auc,0.15,1.0,1.0
44,accuracy,0.15,0.96875,0.96875
44,cross_entropy,0.15,0.131292,0.128431
45,auc,0.05,0.0,0.0
45,accuracy,0.05,1.0,1.0
45,cross_entropy,0.05,0.081936,0.073634
45,auc,0.075,0.0,0.0
45,accuracy,0.075,1.0,1.0
45,cross_entropy,0.075,0.081399,0.073671
45,auc,0.1,0.0,0.0
45,accuracy,0.1,1.0,1.0
45,cross_entropy,0.1,0.079181,0.075507
45,auc,0.15,0.0,0.0
45,accuracy,0.15,1.0,1.0
45,cross_entropy,0.15,0.076845,0.076724
46,auc,0.05,1.0,1.0
46,accuracy,0.05,0.96875,0.96875
46,cross_entropy,0.05,0.124759,0.117797
46,auc,0.075,1.0,1.0
46,accuracy,0.075,0.96875,0.96875
46,cross_entropy,0.075,0.12826,0.114021
46,auc,0.1,0.935484,1.0
46,accuracy,0.1,0.96875,0.96875
46,cross_entropy,0.1,0.138753,0.106932
46,auc,0.15,0.83871,1.0
46,accuracy,0.15,0.96875,0.96875
46,cross_entropy,0.15,0.146427,0.104138
47,auc,0.05,0.0,0.0
47,accuracy,0.05,1.0,1.0
47,cross_entropy,0.05,0.081315,0.081085
47,auc,0.075,0.0,0.0
47,accuracy,0.075,1.0,1.0
47,cross_entropy,0.075,0.078457,0.084169
47,auc,0.1,0.0,0.0
47,accuracy,0.1,1.0,1.0
47,cross_entropy,0.1,0.076953,0.08625
47,auc,0.15,0.0,0.0
47,accuracy,0.15,1.0,1.0
47,cross_entropy,0.15,0.074198,0.092954
48,auc,0.05,0.0,0.0
48,accuracy,0.05,1.0,1.0
48,cross_entropy,0.05,0.068378,0.07311
48,auc,0.075,0.0,0.0
48,accuracy,0.075,1.0,1.0
48,cross_entropy,0.075,0.066706,0.074137
48,auc,0.1,0.0,0.0
48,accuracy,0.1,1.0,1.0
48,cross_entropy,0.1,0.06633,0.073622
48,auc,0.15,0.0,0.0
48,accuracy,0.15,1.0,1.0
48,cross_entropy,0.15,0.066234,0.072623
49,auc,0.05,0.0,0.0
49,accuracy,0.05,1.0,1.0
49,cross_entropy,0.05,0.09743,0.094555
49,auc,0.075,0.0,0.0
49,accuracy,0.075,1.0,1.0
49,cross_entropy,0.075,0.095155,0.09851
49,auc,0.1,0.0,0.0
49,accuracy,0.1,1.0,1.0
49,cross_entropy,0.1,0.08964,0.103918
49,auc,0.15,0.0,0.0
49,accuracy,0.15,1.0,1.0
49,cross_entropy,0.15,0.084933,0.110192
50,auc,0.05,0.0,0.0
50,accuracy,0.05,1.0,1.0
50,cross_entropy,0.05,0.073294,0.074265
50,auc,0.075,0.0,0.0
50,accuracy,0.075,1.0,1.0
50,cross_entropy,0.075,0.071199,0.075341
50,auc,0.1,0.0,0.0
50,accuracy,0.1,1.0,1.0
50,cross_entropy,0.1,0.071699,0.075123
50,auc,0.15,0.0,0.0
50,accuracy,0.15,1.0,1.0
50,cross_entropy,0.15,0.071043,0.076004
51,auc,0.05,0.967742,1.0
51,accuracy,0.05,0.96875,0.96875
51,cross_entropy,0.05,0.121277,0.123795
51,auc,0.075,1.0,1.0
51,accuracy,0.075,0.96875,0.96875
51,cross_entropy,0.075,0.124375,0.122101
51,auc,0.1,1.0,1.0
51,accuracy,0.1,0.96875,0.96875
51,cross_entropy,0.1,0.125503,0.121116
51,auc,0.15,1.0,1.0
51,accuracy,0.15,0.96875,0.96875
51,cross_entropy,0.15,0.127243,0.123011
52,auc,0.05,1.0,0.967742
52,accuracy,0.05,0.96875,0.96875
52,cross_entropy,0.05,0.135703,0.137001
52,auc,0.075,0.967742,1.0
52,accuracy,0.075,0.96875,0.96875
52,cross_entropy,0.075,0.134884,0.136458
52,auc,0.1,1.0,1.0
52,accuracy,0.1,0.96875,0.96875
52,cross_entropy,0.1,0.133885,0.137319
52,auc,0.15,0.967742,1.0
52,accuracy,0.15,0.96875,0.96875
52,cross_entropy,0.15,0.13257,0.14108
53,auc,0.05,0.0,0.0
53,accuracy,0.05,1.0,1.0
53,cross_entropy,0.05,0.085306,0.078687
53,auc,0.075,0.0,0.0
53,accuracy,0.075,1.0,1.0
53,cross_entropy,0.075,0.08226,0.080271
53,auc,0.1,0.0,0.0
53,accuracy,0.1,1.0,1.0
53,cross_entropy,0.1,0.081079,0.08083
53,auc,0.15,0.0,0.0
53,accuracy,0.15,1.0,1.0
53,cross_entropy,0.15,0.077013,0.083151
54,auc,0.05,1.0,1.0
54,accuracy,0.05,0.96875,0.96875
54,cross_entropy,0.05,0.105937,0.135254
54,auc,0.075,1.0,1.0
54,accuracy,0.075,0.96875,0.96875
54,cross_entropy,0.075,0.106882,0.132009
54,auc,0.1,1.0,1.0
54,accuracy,0.1,0.96875,0.96875
54,cross_entropy,0.1,0.108272,0.128941
54,auc,0.15,1.0,1.0
54,accuracy,0.15,0.96875,0.96875
54,cross_entropy,0.15,0.11454,0.122038
55,auc,0.05,0.0,0.0
55,accuracy,0.05,1.0,1.0
55,cross_entropy,0.05,0.089166,0.100922
55,auc,0.075,0.0,0.0
55,accuracy,0.075,1.0,1.0
55,cross_entropy,0.075,0.087833,0.102294
55,auc,0.1,0.0,0.0
55,accuracy,0.1,1.0,1.0
55,cross_entropy,0.1,0.084415,0.107304
55,auc,0.15,0.0,0.0
55,accuracy,0.15,1.0,1.0
55,cross_entropy,0.15,0.081596,0.112241
56,auc,0.05,0.0,0.0
56,accuracy,0.05,1.0,1.0
56,cross_entropy,0.05,0.087761,0.080456
56,auc,0.075,0.0,0.0
56,accuracy,0.075,1.0,1.0
56,cross_entropy,0.075,0.082869,0.085067
56,auc,0.1,0.0,0.0
56,accuracy,0.1,1.0,1.0
56,cross_entropy,0.1,0.08044,0.087481
56,auc,0.15,0.0,0.0
56,accuracy,0.15,1.0,1.0
56,cross_entropy,0.15,0.077827,0.089598
57,auc,0.05,0.258065,1.0
57,accuracy,0.05,0.96875,1.0
57,cross_entropy,0.05,0.181103,0.084157
57,auc,0.075,0.258065,1.0
57,accuracy,0.075,0.96875,1.0
57,cross_entropy,0.075,0.175975,0.088938
57,auc,0.1,0.258065,1.0
57,accuracy,0.1,0.96875,1.0
57,cross_entropy,0.1,0.170344,0.092941
57,auc,0.15,0.16129,1.0
57,accuracy,0.15,0.96875,1.0
57,cross_entropy,0.15,0.168474,0.096624
58,auc,0.05,0.0,0.0
58,accuracy,0.05,1.0,1.0
58,cross_entropy,0.05,0.101587,0.08044
58,auc,0.075,0.0,0.0
